Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Region,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Payment_Mode,Delivery_Type,Delivery_Time_Minutes,Rating
ORD00577,2024-05-02,CUST0484,Customer 48,Hyderabad,Telangana,South,P269,Cookies,Snacks,Amul,6,425.72,0,2554.32,1463.65,1090.67,UPI,Standard,45,4
ORD00578,2024-01-04,CUST0366,Customer 218,Ludhiana,Punjab,North,P819,Soft Drink,Beverages,Blinkit Fresh,2,214.63,20,343.41,208.47,134.94,UPI,Express,48,4
ORD00579,2024-07-13,CUST0088,Customer 192,Bengaluru,Karnataka,South,P215,Tomato,Fruits & Vegetables,Blinkit Fresh,3,266.57,0,799.71,541.26,258.45,Cash,Express,44,3
ORD00580,2024-06-05,CUST0476,Customer 478,Bhubaneswar,Odisha,East,P758,Namkeen,Snacks,Amul,4,21.07,20,67.42,45.04,22.38,Card,Standard,13,4
ORD00581,2024-01-05,CUST0052,Customer 221,Ludhiana,Punjab,North,P603,Namkeen,Snacks,Britannia,2,22.47,5,42.69,28.63,14.06,UPI,Express,36,3
ORD00582,2024-04-03,CUST0275,Customer 416,Mumbai,Maharashtra,West,P375,Biscuits,Snacks,Nestle,8,209.77,10,1510.34,995.84,514.5,Card,Standard,20,3
ORD00583,2024-08-03,CUST0381,Customer 170,Bhubaneswar,Odisha,East,P132,Biscuits,Snacks,ITC,2,110.99,0,221.98,130.99,90.99,Cash,Express,40,5
ORD00584,2024-07-23,CUST0257,Customer 372,Kolkata,West Bengal,East,P859,Energy Drink,Beverages,Tata,8,403.91,5,3069.72,1987.54,1082.18,UPI,Express,16,3
ORD00585,2024-11-01,CUST0378,Customer 5,Bengaluru,Karnataka,South,P544,Detergent,Household,HUL,4,44.98,10,161.93,109.93,52.0,Card,Standard,41,3
ORD00586,2024-12-24,CUST0127,Customer 342,Mumbai,Maharashtra,West,P940,Soap,Household,Tata,4,154.95,0,619.8,501.57,118.23,UPI,Standard,55,3
ORD00587,2024-03-15,CUST0219,Customer 10,Bengaluru,Karnataka,South,P731,Milk,Dairy,Britannia,3,212.62,10,574.07,486.31,87.76,UPI,Express,34,4
ORD00588,2024-06-04,CUST0057,Customer 138,Kolkata,West Bengal,East,P472,Cookies,Snacks,Parle,8,49.45,15,336.26,249.9,86.36,Card,Standard,25,4
ORD00589,2024-11-06,CUST0052,Customer 221,New Delhi,Delhi,North,P289,Banana,Fruits & Vegetables,Parle,6,121.75,15,620.92,393.69,227.23,Card,Standard,31,4
ORD00590,2024-10-28,CUST0271,Customer 310,New Delhi,Delhi,North,P480,Soap,Household,Britannia,6,193.07,10,1042.58,805.79,236.79,Cash,Standard,23,5
ORD00591,2024-08-16,CUST0474,Customer 51,Mumbai,Maharashtra,West,P176,Cheese,Dairy,Blinkit Fresh,2,39.7,5,75.43,45.85,29.58,Card,Standard,58,3
ORD00592,2024-07-06,CUST0230,Customer 323,Bengaluru,Karnataka,South,P834,Paneer,Dairy,Nestle,5,447.96,20,1791.84,1509.69,282.15,Card,Express,40,4
ORD00593,2024-12-21,CUST0098,Customer 380,New Delhi,Delhi,North,P934,Butter,Dairy,Tata,1,478.79,0,478.79,377.44,101.35,Card,Express,20,4
ORD00594,2024-10-30,CUST0357,Customer 5,Ahmedabad,Gujarat,West,P909,Shampoo,Household,HUL,4,108.35,5,411.73,297.09,114.64,Cash,Standard,29,3
ORD00595,2024-03-16,CUST0483,Customer 453,Bhubaneswar,Odisha,East,P384,Curd,Dairy,ITC,1,276.11,10,248.5,139.59,108.91,Card,Express,51,3
ORD00596,2024-03-09,CUST0210,Customer 460,Bengaluru,Karnataka,South,P726,Popcorn,Snacks,Parle,6,175.79,20,843.79,530.92,312.87,Card,Express,50,3
ORD00597,2024-12-18,CUST0196,Customer 485,Kolkata,West Bengal,East,P769,Butter,Dairy,Parle,1,277.95,20,222.36,129.4,92.96,Cash,Express,38,3
ORD00598,2024-09-02,CUST0048,Customer 254,Bhubaneswar,Odisha,East,P285,Toothpaste,Household,HUL,3,234.11,15,596.98,394.36,202.62,UPI,Express,22,5
ORD00599,2024-04-06,CUST0036,Customer 74,Mumbai,Maharashtra,West,P173,Tomato,Fruits & Vegetables,Tata,3,444.92,15,1134.55,857.96,276.59,UPI,Standard,51,4
ORD00600,2024-11-25,CUST0479,Customer 23,New Delhi,Delhi,North,P235,Detergent,Household,Britannia,7,204.32,0,1430.24,1141.29,288.95,UPI,Standard,19,5
ORD00601,2024-08-15,CUST0418,Customer 84,New Delhi,Delhi,North,P414,Shampoo,Household,Blinkit Fresh,2,117.11,15,199.09,154.87,44.22,Card,Express,25,3
ORD00602,2024-04-24,CUST0013,Customer 117,Kolkata,West Bengal,East,P537,Banana,Fruits & Vegetables,Tata,5,69.23,15,294.23,174.35,119.88,UPI,Standard,51,4
ORD00603,2024-11-11,CUST0171,Customer 61,Hyderabad,Telangana,South,P469,Coffee,Beverages,Nestle,2,127.77,10,229.99,151.15,78.84,UPI,Express,21,4
ORD00604,2024-09-12,CUST0339,Customer 189,Kolkata,West Bengal,East,P371,Butter,Dairy,Nestle,5,187.23,0,936.15,591.02,345.13,UPI,Express,59,5
ORD00605,2024-05-22,CUST0075,Customer 47,Hyderabad,Telangana,South,P430,Soft Drink,Beverages,ITC,8,411.03,0,3288.24,2378.56,909.68,UPI,Standard,32,4
ORD00606,2024-10-08,CUST0255,Customer 276,Ahmedabad,Gujarat,West,P646,Energy Drink,Beverages,HUL,6,86.35,5,492.19,327.28,164.91,Cash,Express,34,3
ORD00607,2024-08-30,CUST0491,Customer 69,Mumbai,Maharashtra,West,P212,Butter,Dairy,Amul,1,117.57,0,117.57,77.45,40.12,Card,Standard,59,3
ORD00608,2024-03-11,CUST0061,Customer 493,Bhubaneswar,Odisha,East,P812,Toothpaste,Household,ITC,4,121.15,5,460.37,260.92,199.45,Card,Express,54,4
ORD00609,2024-07-06,CUST0073,Customer 41,Kolkata,West Bengal,East,P350,Detergent,Household,Nestle,8,421.97,5,3206.97,1792.87,1414.1,UPI,Standard,19,3
ORD00610,2024-03-20,CUST0031,Customer 452,Mumbai,Maharashtra,West,P757,Soft Drink,Beverages,Amul,6,233.11,0,1398.66,889.59,509.07,Cash,Express,42,3
ORD00611,2024-04-26,CUST0217,Customer 477,Ludhiana,Punjab,North,P260,Energy Drink,Beverages,Parle,5,461.19,20,1844.76,1183.99,660.77,UPI,Standard,18,5
ORD00612,2024-02-09,CUST0419,Customer 355,Hyderabad,Telangana,South,P579,Paneer,Dairy,HUL,3,414.8,20,995.52,728.25,267.27,Card,Standard,34,3
ORD00613,2024-06-20,CUST0015,Customer 123,Ludhiana,Punjab,North,P388,Butter,Dairy,ITC,2,70.11,10,126.2,92.25,33.95,Cash,Express,14,3
ORD00614,2024-10-16,CUST0023,Customer 289,Ludhiana,Punjab,North,P909,Soap,Household,HUL,1,135.36,0,135.36,114.11,21.25,UPI,Express,30,3
ORD00615,2024-03-07,CUST0360,Customer 346,Kolkata,West Bengal,East,P199,Cookies,Snacks,Blinkit Fresh,4,170.95,15,581.23,446.21,135.02,Card,Express,42,3
ORD00616,2024-11-16,CUST0048,Customer 488,Ludhiana,Punjab,North,P835,Detergent,Household,Britannia,5,97.39,15,413.91,237.43,176.48,UPI,Express,59,5
ORD00617,2024-12-30,CUST0397,Customer 350,Hyderabad,Telangana,South,P496,Butter,Dairy,Britannia,5,192.95,15,820.04,460.87,359.17,UPI,Express,19,5
ORD00618,2024-05-31,CUST0083,Customer 35,Mumbai,Maharashtra,West,P386,Butter,Dairy,Blinkit Fresh,2,259.48,15,441.12,284.13,156.99,Card,Express,14,3
ORD00619,2024-07-05,CUST0440,Customer 147,Ahmedabad,Gujarat,West,P510,Cookies,Snacks,Tata,3,471.12,20,1130.69,787.5,343.19,Cash,Express,38,4
ORD00620,2024-11-25,CUST0030,Customer 380,Bhubaneswar,Odisha,East,P909,Energy Drink,Beverages,Britannia,8,146.16,0,1169.28,860.81,308.47,Cash,Express,19,3
ORD00621,2024-06-27,CUST0239,Customer 240,Bhubaneswar,Odisha,East,P757,Toothpaste,Household,HUL,2,127.06,15,216.0,162.16,53.84,UPI,Express,21,5
ORD00622,2024-09-05,CUST0109,Customer 360,Ludhiana,Punjab,North,P859,Paneer,Dairy,HUL,6,50.95,10,275.13,233.57,41.56,UPI,Standard,39,3
ORD00623,2024-07-04,CUST0405,Customer 221,Hyderabad,Telangana,South,P584,Butter,Dairy,Britannia,1,494.15,15,420.03,238.88,181.15,UPI,Express,11,5
ORD00624,2024-12-30,CUST0232,Customer 447,Ahmedabad,Gujarat,West,P529,Milk,Dairy,Britannia,3,53.24,15,135.76,78.0,57.76,Cash,Standard,21,3
ORD00625,2024-10-01,CUST0353,Customer 402,Ludhiana,Punjab,North,P264,Biscuits,Snacks,Tata,4,187.65,15,638.01,443.09,194.92,Card,Standard,10,5
ORD00626,2024-09-12,CUST0443,Customer 163,Bengaluru,Karnataka,South,P216,Namkeen,Snacks,Tata,1,92.24,15,78.4,65.08,13.32,Card,Express,38,3
ORD00627,2024-04-20,CUST0179,Customer 108,Mumbai,Maharashtra,West,P295,Curd,Dairy,Amul,7,354.29,5,2356.03,1720.57,635.46,Card,Standard,11,4
ORD00628,2024-06-20,CUST0059,Customer 475,Kolkata,West Bengal,East,P280,Soft Drink,Beverages,HUL,7,188.83,20,1057.45,716.69,340.76,Card,Standard,21,5
ORD00629,2024-02-23,CUST0046,Customer 333,Hyderabad,Telangana,South,P116,Cookies,Snacks,Tata,5,357.0,0,1785.0,1514.77,270.23,UPI,Standard,57,5
ORD00630,2024-02-28,CUST0101,Customer 439,Ludhiana,Punjab,North,P580,Cookies,Snacks,Nestle,4,126.98,15,431.73,308.89,122.84,Card,Standard,36,5
ORD00631,2024-07-31,CUST0345,Customer 124,Mumbai,Maharashtra,West,P104,Cheese,Dairy,Tata,5,148.45,10,668.02,429.02,239.0,UPI,Express,11,3
ORD00632,2024-11-25,CUST0202,Customer 425,Bhubaneswar,Odisha,East,P152,Cheese,Dairy,Tata,7,136.08,15,809.68,492.12,317.56,UPI,Standard,56,3
ORD00633,2024-11-19,CUST0296,Customer 402,Ahmedabad,Gujarat,West,P501,Coffee,Beverages,Parle,2,360.81,5,685.54,480.75,204.79,Cash,Express,30,3
ORD00634,2024-02-10,CUST0293,Customer 196,New Delhi,Delhi,North,P125,Tea,Beverages,ITC,3,33.35,20,80.04,66.13,13.91,Card,Standard,21,3
ORD00635,2024-03-14,CUST0322,Customer 12,Hyderabad,Telangana,South,P753,Soap,Household,Nestle,7,389.79,0,2728.53,1725.77,1002.76,UPI,Standard,48,3
ORD00636,2024-04-16,CUST0201,Customer 52,New Delhi,Delhi,North,P602,Biscuits,Snacks,Amul,2,57.14,10,102.85,84.73,18.12,Card,Express,41,5
ORD00637,2024-04-01,CUST0338,Customer 291,New Delhi,Delhi,North,P746,Juice,Beverages,Amul,8,408.1,5,3101.56,1983.84,1117.72,UPI,Standard,32,4
ORD00638,2024-03-19,CUST0111,Customer 444,New Delhi,Delhi,North,P473,Apple,Fruits & Vegetables,Nestle,1,277.26,20,221.81,156.05,65.76,UPI,Express,30,3
ORD00639,2024-10-09,CUST0334,Customer 151,Bengaluru,Karnataka,South,P578,Namkeen,Snacks,HUL,8,115.63,0,925.04,605.5,319.54,Card,Standard,22,4
ORD00640,2024-09-06,CUST0222,Customer 453,Bengaluru,Karnataka,South,P556,Tea,Beverages,Tata,5,99.51,5,472.67,395.21,77.46,Cash,Standard,30,5
ORD00641,2024-01-18,CUST0491,Customer 262,Ludhiana,Punjab,North,P359,Cheese,Dairy,Tata,6,199.5,0,1197.0,819.73,377.27,Card,Standard,35,3
ORD00642,2024-07-09,CUST0075,Customer 400,New Delhi,Delhi,North,P421,Coffee,Beverages,Nestle,6,137.75,5,785.17,586.59,198.58,UPI,Standard,54,3
ORD00643,2024-04-18,CUST0270,Customer 112,Kolkata,West Bengal,East,P205,Shampoo,Household,Parle,4,289.59,15,984.61,625.31,359.3,Cash,Express,46,5
ORD00644,2024-05-20,CUST0216,Customer 62,Ahmedabad,Gujarat,West,P227,Biscuits,Snacks,HUL,4,43.84,15,149.06,104.28,44.78,UPI,Standard,47,4
ORD00645,2024-07-25,CUST0019,Customer 459,Bengaluru,Karnataka,South,P646,Onion,Fruits & Vegetables,Amul,1,457.59,10,411.83,242.7,169.13,Card,Express,14,4
ORD00646,2024-09-09,CUST0314,Customer 25,Ludhiana,Punjab,North,P502,Namkeen,Snacks,Parle,6,212.17,20,1018.42,796.8,221.62,Cash,Standard,41,5
ORD00647,2024-06-14,CUST0442,Customer 353,Ludhiana,Punjab,North,P841,Apple,Fruits & Vegetables,Tata,1,416.22,5,395.41,229.95,165.46,UPI,Express,15,3
ORD00648,2024-06-17,CUST0353,Customer 314,Kolkata,West Bengal,East,P910,Chips,Snacks,Tata,2,43.04,10,77.47,44.35,33.12,Card,Express,18,5
ORD00649,2024-05-03,CUST0296,Customer 245,Mumbai,Maharashtra,West,P777,Biscuits,Snacks,HUL,7,325.71,0,2279.97,1610.87,669.1,Card,Standard,59,5
ORD00650,2024-04-15,CUST0356,Customer 40,Mumbai,Maharashtra,West,P176,Namkeen,Snacks,HUL,2,189.44,5,359.94,269.18,90.76,UPI,Express,10,5
ORD00651,2024-09-20,CUST0440,Customer 161,Hyderabad,Telangana,South,P878,Paneer,Dairy,Parle,2,183.42,20,293.47,228.46,65.01,Cash,Standard,51,3
ORD00652,2024-07-23,CUST0097,Customer 36,New Delhi,Delhi,North,P384,Cookies,Snacks,Tata,8,436.57,20,2794.05,1706.9,1087.15,UPI,Standard,46,5
ORD00653,2024-01-15,CUST0244,Customer 339,New Delhi,Delhi,North,P643,Banana,Fruits & Vegetables,HUL,4,27.96,15,95.06,57.62,37.44,Card,Standard,17,5
ORD00654,2024-08-13,CUST0140,Customer 190,Ludhiana,Punjab,North,P200,Curd,Dairy,Amul,7,261.05,20,1461.88,950.4,511.48,Cash,Standard,56,4
ORD00655,2024-02-25,CUST0349,Customer 26,Hyderabad,Telangana,South,P761,Coffee,Beverages,Britannia,5,274.19,15,1165.31,822.23,343.08,UPI,Express,17,3
ORD00656,2024-07-26,CUST0201,Customer 202,Ludhiana,Punjab,North,P203,Onion,Fruits & Vegetables,Britannia,2,152.22,20,243.55,185.06,58.49,Cash,Standard,41,3
ORD00657,2024-12-24,CUST0319,Customer 245,Bengaluru,Karnataka,South,P856,Popcorn,Snacks,Parle,5,372.26,0,1861.3,1127.06,734.24,Cash,Express,20,4
ORD00658,2024-01-11,CUST0091,Customer 499,New Delhi,Delhi,North,P370,Cookies,Snacks,Nestle,3,481.88,15,1228.79,833.58,395.21,UPI,Express,48,4
ORD00659,2024-05-28,CUST0428,Customer 117,Mumbai,Maharashtra,West,P637,Paneer,Dairy,ITC,2,41.68,0,83.36,60.03,23.33,UPI,Express,16,4
ORD00660,2024-01-07,CUST0424,Customer 181,Bhubaneswar,Odisha,East,P408,Popcorn,Snacks,Blinkit Fresh,5,338.44,10,1522.98,1004.08,518.9,Cash,Standard,17,4
ORD00661,2024-12-22,CUST0499,Customer 221,New Delhi,Delhi,North,P468,Curd,Dairy,Britannia,6,258.96,5,1476.07,1067.6,408.47,Cash,Express,22,4
ORD00662,2024-07-19,CUST0302,Customer 214,Ludhiana,Punjab,North,P382,Soap,Household,Parle,5,456.96,10,2056.32,1678.78,377.54,UPI,Express,47,5
ORD00663,2024-12-16,CUST0076,Customer 239,Kolkata,West Bengal,East,P797,Energy Drink,Beverages,ITC,6,158.44,0,950.64,665.14,285.5,Cash,Standard,49,5
ORD00664,2024-10-30,CUST0064,Customer 28,Hyderabad,Telangana,South,P600,Chips,Snacks,Parle,5,27.48,0,137.4,84.53,52.87,UPI,Standard,32,5
ORD00665,2024-10-14,CUST0080,Customer 489,New Delhi,Delhi,North,P188,Butter,Dairy,Parle,5,396.93,20,1587.72,1190.15,397.57,UPI,Express,37,5
ORD00666,2024-02-20,CUST0458,Customer 134,Ludhiana,Punjab,North,P409,Potato,Fruits & Vegetables,Parle,6,139.39,15,710.89,481.11,229.78,UPI,Standard,53,4
ORD00667,2024-11-17,CUST0237,Customer 280,Bengaluru,Karnataka,South,P287,Paneer,Dairy,Tata,4,164.51,0,658.04,420.62,237.42,Card,Express,18,5
ORD00668,2024-10-13,CUST0014,Customer 491,Ahmedabad,Gujarat,West,P885,Juice,Beverages,Tata,7,243.95,15,1451.5,999.19,452.31,UPI,Express,49,4
ORD00669,2024-12-09,CUST0004,Customer 237,Hyderabad,Telangana,South,P926,Cleaner,Household,HUL,5,45.7,15,194.22,114.16,80.06,UPI,Express,13,4
ORD00670,2024-10-26,CUST0346,Customer 262,Ludhiana,Punjab,North,P857,Popcorn,Snacks,Amul,8,351.48,0,2811.84,1648.96,1162.88,Cash,Express,43,3
ORD00671,2024-11-15,CUST0353,Customer 103,Mumbai,Maharashtra,West,P217,Butter,Dairy,Nestle,5,365.19,0,1825.95,1445.58,380.37,UPI,Express,48,3
ORD00672,2024-03-03,CUST0154,Customer 208,New Delhi,Delhi,North,P595,Potato,Fruits & Vegetables,ITC,1,419.71,15,356.75,238.03,118.72,UPI,Standard,49,5
ORD00673,2024-12-24,CUST0280,Customer 103,Mumbai,Maharashtra,West,P587,Milk,Dairy,HUL,3,88.01,5,250.83,150.81,100.02,Card,Standard,52,3
ORD00674,2024-05-25,CUST0235,Customer 62,Ahmedabad,Gujarat,West,P677,Soft Drink,Beverages,Tata,2,242.7,15,412.59,245.26,167.33,UPI,Standard,12,5
ORD00675,2024-09-14,CUST0108,Customer 179,Mumbai,Maharashtra,West,P823,Paneer,Dairy,Tata,8,152.91,5,1162.12,763.89,398.23,Cash,Express,21,5
ORD00676,2024-02-04,CUST0470,Customer 430,Hyderabad,Telangana,South,P760,Coffee,Beverages,HUL,5,396.78,10,1785.51,1476.69,308.82,Card,Standard,48,5
ORD00677,2024-01-16,CUST0437,Customer 376,Hyderabad,Telangana,South,P262,Popcorn,Snacks,Britannia,6,300.56,15,1532.86,874.15,658.71,UPI,Express,41,5
ORD00678,2024-08-03,CUST0473,Customer 33,Ahmedabad,Gujarat,West,P163,Milk,Dairy,Parle,3,369.52,15,942.28,731.91,210.37,UPI,Express,57,3
ORD00679,2024-11-22,CUST0294,Customer 285,Ahmedabad,Gujarat,West,P304,Butter,Dairy,Britannia,2,355.39,15,604.16,356.43,247.73,Card,Standard,38,5
ORD00680,2024-12-08,CUST0050,Customer 105,Kolkata,West Bengal,East,P134,Paneer,Dairy,ITC,4,61.29,0,245.16,181.11,64.05,UPI,Standard,59,4
ORD00681,2024-09-13,CUST0181,Customer 183,Ludhiana,Punjab,North,P733,Toothpaste,Household,ITC,4,419.55,20,1342.56,1071.73,270.83,UPI,Standard,37,5
ORD00682,2024-11-03,CUST0277,Customer 170,Mumbai,Maharashtra,West,P123,Cheese,Dairy,Britannia,5,68.44,15,290.87,180.1,110.77,Card,Standard,34,5
ORD00683,2024-07-23,CUST0317,Customer 30,Kolkata,West Bengal,East,P659,Chips,Snacks,Nestle,4,429.53,20,1374.5,962.17,412.33,Cash,Standard,26,5
ORD00684,2024-10-07,CUST0419,Customer 376,New Delhi,Delhi,North,P437,Juice,Beverages,Amul,4,180.58,0,722.32,427.46,294.86,UPI,Standard,14,5
ORD00685,2024-05-18,CUST0371,Customer 22,Ludhiana,Punjab,North,P206,Energy Drink,Beverages,Amul,2,446.01,15,758.22,632.34,125.88,Card,Express,51,4
ORD00686,2024-07-13,CUST0350,Customer 351,Ahmedabad,Gujarat,West,P855,Milk,Dairy,Amul,1,32.65,5,31.02,22.03,8.99,Cash,Standard,13,4
ORD00687,2024-07-07,CUST0181,Customer 100,Mumbai,Maharashtra,West,P451,Energy Drink,Beverages,Tata,3,75.48,0,226.44,185.49,40.95,UPI,Express,24,3
ORD00688,2024-05-07,CUST0417,Customer 30,New Delhi,Delhi,North,P178,Cleaner,Household,Amul,1,495.65,0,495.65,402.46,93.19,UPI,Standard,21,4
ORD00689,2024-03-03,CUST0337,Customer 40,Ludhiana,Punjab,North,P178,Soap,Household,Parle,5,82.26,15,349.61,242.49,107.12,Cash,Express,41,5
ORD00690,2024-05-16,CUST0164,Customer 358,Kolkata,West Bengal,East,P654,Namkeen,Snacks,Nestle,5,437.11,5,2076.27,1470.11,606.16,UPI,Standard,36,5
ORD00691,2024-07-09,CUST0372,Customer 418,Ahmedabad,Gujarat,West,P906,Curd,Dairy,ITC,4,166.37,20,532.38,326.47,205.91,UPI,Express,54,4
ORD00692,2024-02-13,CUST0031,Customer 143,Mumbai,Maharashtra,West,P975,Tea,Beverages,Tata,5,153.42,15,652.03,417.38,234.65,Card,Express,34,4
ORD00693,2024-06-05,CUST0017,Customer 278,Mumbai,Maharashtra,West,P881,Paneer,Dairy,Blinkit Fresh,3,336.76,20,808.22,457.19,351.03,UPI,Standard,26,5
ORD00694,2024-10-10,CUST0199,Customer 488,Bengaluru,Karnataka,South,P838,Toothpaste,Household,Parle,7,395.65,0,2769.55,2194.09,575.46,Cash,Standard,37,5
ORD00695,2024-05-20,CUST0044,Customer 128,Kolkata,West Bengal,East,P889,Coffee,Beverages,Parle,3,455.7,10,1230.39,971.86,258.53,Card,Standard,12,5
ORD00696,2024-05-15,CUST0434,Customer 92,Bhubaneswar,Odisha,East,P554,Popcorn,Snacks,HUL,1,79.67,20,63.74,47.69,16.05,UPI,Standard,10,4
ORD00697,2024-11-08,CUST0283,Customer 161,Ludhiana,Punjab,North,P165,Soap,Household,HUL,7,48.12,0,336.84,213.2,123.64,UPI,Standard,59,4
ORD00698,2024-12-01,CUST0020,Customer 95,Bhubaneswar,Odisha,East,P800,Curd,Dairy,HUL,3,438.19,0,1314.57,814.77,499.8,Cash,Standard,12,5
ORD00699,2024-06-28,CUST0056,Customer 40,Bengaluru,Karnataka,South,P619,Chips,Snacks,HUL,6,279.41,0,1676.46,1224.11,452.35,UPI,Express,25,3
ORD00700,2024-07-03,CUST0172,Customer 500,Bhubaneswar,Odisha,East,P517,Potato,Fruits & Vegetables,Blinkit Fresh,5,88.68,10,399.06,292.15,106.91,Card,Standard,49,3
ORD00701,2024-09-18,CUST0367,Customer 400,Hyderabad,Telangana,South,P859,Biscuits,Snacks,Blinkit Fresh,1,70.99,5,67.44,53.44,14.0,UPI,Standard,47,3
ORD00702,2024-09-27,CUST0409,Customer 27,Hyderabad,Telangana,South,P721,Apple,Fruits & Vegetables,HUL,7,278.7,0,1950.9,1569.07,381.83,Cash,Standard,30,4
ORD00703,2024-02-29,CUST0355,Customer 124,Hyderabad,Telangana,South,P555,Biscuits,Snacks,Tata,6,130.83,10,706.48,547.14,159.34,Card,Express,32,5
ORD00704,2024-03-05,CUST0474,Customer 276,Ludhiana,Punjab,North,P350,Soap,Household,Tata,8,397.43,5,3020.47,2177.16,843.31,Cash,Express,48,4
ORD00705,2024-11-19,CUST0452,Customer 396,Bhubaneswar,Odisha,East,P302,Banana,Fruits & Vegetables,ITC,7,222.09,5,1476.9,1067.51,409.39,Card,Express,20,3
ORD00706,2024-02-07,CUST0068,Customer 264,Ahmedabad,Gujarat,West,P987,Apple,Fruits & Vegetables,Tata,1,420.25,0,420.25,318.14,102.11,Card,Standard,18,4
ORD00707,2024-06-30,CUST0487,Customer 230,Hyderabad,Telangana,South,P518,Namkeen,Snacks,HUL,2,497.18,0,994.36,568.9,425.46,Cash,Standard,28,4
ORD00708,2024-08-12,CUST0091,Customer 261,Bengaluru,Karnataka,South,P839,Milk,Dairy,Parle,6,343.48,15,1751.75,1162.83,588.92,UPI,Express,29,4
ORD00709,2024-01-22,CUST0417,Customer 484,Kolkata,West Bengal,East,P852,Namkeen,Snacks,Britannia,7,172.92,5,1149.92,961.4,188.52,Card,Standard,46,5
ORD00710,2024-03-27,CUST0148,Customer 481,Kolkata,West Bengal,East,P365,Biscuits,Snacks,Nestle,2,158.16,15,268.87,183.28,85.59,UPI,Standard,19,3
ORD00711,2024-05-24,CUST0483,Customer 486,Bengaluru,Karnataka,South,P684,Detergent,Household,Tata,4,23.2,0,92.8,61.33,31.47,Cash,Standard,43,3
ORD00712,2024-05-22,CUST0375,Customer 343,Ahmedabad,Gujarat,West,P219,Potato,Fruits & Vegetables,Blinkit Fresh,7,256.76,0,1797.32,1454.66,342.66,UPI,Express,56,3
ORD00713,2024-01-20,CUST0222,Customer 52,Kolkata,West Bengal,East,P822,Cookies,Snacks,Blinkit Fresh,2,359.27,10,646.69,528.79,117.9,UPI,Express,50,5
ORD00714,2024-09-05,CUST0417,Customer 96,New Delhi,Delhi,North,P851,Toothpaste,Household,HUL,4,343.21,10,1235.56,853.81,381.75,Card,Express,22,5
ORD00715,2024-01-20,CUST0215,Customer 353,New Delhi,Delhi,North,P369,Tea,Beverages,Tata,8,287.71,5,2186.6,1668.37,518.23,Cash,Express,50,4
ORD00716,2024-10-05,CUST0247,Customer 152,Mumbai,Maharashtra,West,P198,Butter,Dairy,Britannia,8,255.31,15,1736.11,1266.24,469.87,UPI,Standard,36,4
ORD00717,2024-07-22,CUST0361,Customer 66,Kolkata,West Bengal,East,P892,Apple,Fruits & Vegetables,HUL,8,479.03,0,3832.24,2507.33,1324.91,Card,Standard,53,3
ORD00718,2024-06-11,CUST0211,Customer 201,Ludhiana,Punjab,North,P928,Soap,Household,HUL,7,49.19,10,309.9,194.77,115.13,Card,Standard,26,3
ORD00719,2024-03-26,CUST0275,Customer 106,Bhubaneswar,Odisha,East,P898,Chips,Snacks,Nestle,5,234.87,5,1115.63,805.21,310.42,Cash,Standard,18,5
ORD00720,2024-01-26,CUST0266,Customer 108,New Delhi,Delhi,North,P470,Tomato,Fruits & Vegetables,Britannia,6,388.08,20,1862.78,1060.0,802.78,UPI,Standard,55,3
ORD00721,2024-01-19,CUST0433,Customer 11,Kolkata,West Bengal,East,P873,Cookies,Snacks,Nestle,4,285.42,5,1084.6,902.39,182.21,Cash,Standard,60,4
ORD00722,2024-03-04,CUST0417,Customer 402,New Delhi,Delhi,North,P486,Chips,Snacks,Tata,4,323.15,5,1227.97,687.83,540.14,UPI,Standard,15,3
ORD00723,2024-04-09,CUST0426,Customer 311,Ludhiana,Punjab,North,P979,Onion,Fruits & Vegetables,Parle,3,65.87,20,158.09,124.54,33.55,Card,Standard,42,5
ORD00724,2024-05-29,CUST0220,Customer 48,Ludhiana,Punjab,North,P327,Coffee,Beverages,Tata,2,146.85,20,234.96,162.46,72.5,Cash,Standard,40,4
ORD00725,2024-10-22,CUST0500,Customer 13,Hyderabad,Telangana,South,P506,Soft Drink,Beverages,Britannia,6,386.1,0,2316.6,1588.45,728.15,Card,Standard,40,5
ORD00726,2024-09-07,CUST0304,Customer 128,Ludhiana,Punjab,North,P185,Milk,Dairy,ITC,2,289.23,5,549.54,444.82,104.72,Card,Standard,43,5
ORD00727,2024-12-18,CUST0290,Customer 307,Bengaluru,Karnataka,South,P516,Cookies,Snacks,Amul,5,375.45,5,1783.39,1000.4,782.99,Card,Express,58,5
ORD00728,2024-02-11,CUST0472,Customer 54,Ahmedabad,Gujarat,West,P535,Butter,Dairy,Nestle,8,360.26,20,2305.66,1651.87,653.79,Card,Express,58,3
ORD00729,2024-11-16,CUST0412,Customer 269,Bengaluru,Karnataka,South,P598,Paneer,Dairy,ITC,2,38.75,15,65.88,46.02,19.86,Cash,Standard,35,3
ORD00730,2024-03-25,CUST0073,Customer 149,Kolkata,West Bengal,East,P635,Namkeen,Snacks,Britannia,6,315.25,10,1702.35,1224.23,478.12,Cash,Standard,43,5
ORD00731,2024-08-01,CUST0092,Customer 77,Bhubaneswar,Odisha,East,P581,Butter,Dairy,Nestle,3,98.83,15,252.02,139.35,112.67,UPI,Standard,54,3
